,Depot,Motorhuset AS,"Lobyvegen 2, 6789 Loen","Loenvegen 2, 6789 Loen","Kongshaug, 6350 Eidsbygda","Tafjord, 6214 Norddal",Alnes Fyr og opplevelsessenter,Anno,"Brattvåg, 6270 Brattvåg",Brattvåg Fjordhotell,AMFI MOA - BRO - NORD - SYD,Bunnpris Brattvåg,Bunnpris Bryggja,Bunnpris Eid,Bunnpris Hareid,"Ikornes, 6222 Ikornnes",Bunnpris Langevåg,Bunnpris Oldeide,Bunnpris Olden,Bunnpris Sjøholt,SKAREGATA 1,Bunnpris Spjelkavik,Bunnpris Stad,Bunnpris Straumgjerde,Bunnpris Stryn,NEDRE STRANDGATE 9,Bunnpris Ulsteinvik,Bunnpris Valderøy,Bunnpris Valldal,Bunnpris Vatne,Bunnpris Vedde,Bunnpris Volda,Bunnpris Ørsta,"Digernessundet, 6057 Ellingsøy","Langelandsvegen 47, 6010 Ålesund",KIPERVIKGATA 5,PARKGATA 11B,"Ålesund, 6008 Ålesund","Eidsgata 12, 6770 Nordfjordeid","Kongensgate 1, 6002 Ålesund","Dregesvegen 2, 6200 Stranda","Kirkegata 4, 6002 Ålesund",Egon Ålesund,"Skulevegen 1, 6770 Nordfjordeid",Gamle Blindheimsveg 25,Eurospar Hareid,LARSGÅRDSVEGEN 19,Eurospar Moa,Eurospar Sykkylven,Eurospar Valderøy,Eurospar Ørsta,Rasmus Rønnebergs gate 21,"Ålesund, 6002 Ålesund",Felleskjøpet Nordfjordeid,Felleskjøpet Volda,"Langevåg, 6030 Langevåg",SKARBØVIKGATA 26,"Ørskog, 6240 Ørskog","Nordfjordeid, 6770 Nordfjordeid","Nordfjordeid, 6770 Nordfjordeid","Løvenvoldgata 6, 6002 Ålesund",APOTEKERGATA 5,"Gate 1, 6718 Deknepollen","Kyaborga 4, 6150 Ørsta","Sjukehusveien 14, 6770 Nordfjordeid",Hornindal skisenter,"Apotekergata 5, 6004 Ålesund",APOTEKERGATA 1-3,KONGENS GATE 28A,Isehaug kafeteria,Godøya post i butikk,Joker Gursken,"Hellesylt, 6218 Hellesylt",Joker Hjelledalen,Joker Larsnes,Joker Loen,Joker Stadlandet,Joker Stordal,Joker Vatne,Vigra post i butikk,Joker Åheim,KONGENS GATE 11,Kiwi Meieribygget Ørsta,"Volda, 6100 Volda",SUNDGATA 8,Kiwi Skodje,Kiwi Volda,Kiwi Sykkylven,SKARBØVIKGATA 25,NØRVEGATA 23,SPJELKAVIKVEGEN 42,Kiwi Deknepollen,"Eggesbønes, 6008 Ålesund",NEDRE KLOKKERSUNDVEGEN 2,FLISNESVEGEN 1,"Kverve, 6008 Ålesund","Fiskarstrand, 6037 Eidsnes",Kiwi Stranda,Kiwi Stryn,Kiwi Ulsteinvik,"Valderøy, 6050 Valderøya",RASMUS RØNNEBERGS GATE 6,Kiwi Myrvåg,Kiwi Langevåg,NEDRE STRANDGATE 51,LERSTADVEGEN 545,Kiwi Vestnes,Kiwi Nordfjordeid,SMEDGARDEN 1,"Vallekrysset, 6013 Ålesund","Ørsta, 6150 Ørsta","Bryggja, 6720 Bryggja",Meny Fosnavåg,LERSTADVEGEN 291,"HIG, 6010 Ålesund",SKATEFLUKAIA 1B,"Selje, 6740 Selje",KEISER WILHELMS GATE 2,"Valldal, 6210 Valldal","Måløy, 6700 Måløy","Tonningsgata, 6783 Stryn","Innviksvegen, 6793 Innvik","Skateflukaia, 6002 Ålesund",SKANSEKAIA 4A,"Søvika, 6065 Ulsteinvik",Nordfjord hotell,Quality Hotel Ulstein,Quality Hotel Waterfront,KONGENS GATE 6,"Remmemsvik, 6264 Tennfjord","Storgata 16, 6002 Ålesund","Stranda, 6200 Stranda",SOLAVÅGSEIDET 76,Spar Ellingsøy,Spar Fiskåbygd,Spar Fosnavåg,Spar Hornindal,Spar Hovdebygda,Spar Langevåg,Spar Raudeberg,Spjelkavikvegen 61,Spar Straumane,Spar Svingen,Spar Søvik,Spar Tresfjord,Spar Ulsteinvik,Spar Valldal,Spar Vartdal,Spar Volda,Øvre Geilegrend 1,BLINDHEIM INDUSTRIVEG 2D,"Ålesund lufthavn, 6040 Vigra",St1 Ulsteinvik,St1 Ørskog,Storfjord Gastropub,"Strandafjellet, 6200 Stranda","Stryn, 6783 Stryn","Vigra, 6040 Vigra",Sunnmøre Folkehøgskule,KONGENS GATE 32A,"Gate 1 17, 6718 Deknepollen",Tik Café & Restaurant,"Brugata 4, 6390 Vestnes","Vestnes, 6390 Vestnes","Ålesund, 6002 Ålesund",KEISER WILHELMS GATE 39,Zuuma,"Borgundvegen 340, 6009 Ålesund"
Gamle Blindheimsveg 25,4180.8,30551.3,123418.3,124135.0,38963.9,55512.3,33829.8,14726.2,39548.1,39541.8,3798.8,39629.6,109828.3,115856.3,21805.4,15004.9,15246.9,132617.3,129457.7,32456.3,14842.2,3520.8,122010.5,21725.2,112971.7,14731.9,31977.5,24161.5,76944.8,26577.6,12422.4,57039.3,47909.7,18157.5,22940.8,14329.8,14339.0,12174.0,115268.0,14859.5,48227.7,14748.2,14439.4,115726.6,0.0,21665.5,10486.5,3595.4,14447.1,25494.7,47894.8,14640.3,14901.4,115806.6,53912.3,14938.6,17151.4,32197.8,115639.7,115383.3,15075.4,14838.6,131114.5,47962.2,115455.9,96448.6,14981.1,14854.9,15035.7,113181.4,29320.5,52378.0,70645.1,146976.7,57775.2,123389.2,131708.5,51276.3,28708.2,32501.3,95349.3,14703.7,47599.7,58094.2,13862.7,24234.9,58595.2,14654.9,17182.2,12320.0,3520.9,128124.7,10984.5,9360.9,2528.8,12551.5,12463.7,47870.8,112965.5,31970.9,17328.1,14678.5,40772.3,14295.6,15259.6,4905.0,58088.0,114407.2,8136.6,3900.9,47692.1,150962.8,59508.9,7040.1,3685.0,14807.5,112669.1,14774.2,77300.7,131151.2,113146.4,158114.9,15992.3,15052.0,32101.8,115092.4,33352.7,14955.0,14563.5,70782.5,14727.4,47883.1,4787.7,29032.2,78887.9,57899.5,90496.4,51104.2,14946.5,136770.7,3354.5,34765.6,46439.9,45793.2,59994.2,30899.2,77318.3,27530.4,57809.9,5874.4,1273.4,28832.3,32741.5,32214.4,47860.7,47713.0,113156.0,30770.2,30145.1,15044.8,131122.1,47506.6,59361.5,58986.0,14217.6,14452.7,14735.7,15699.4
Eurospar Hareid,20682.8,9229.2,110080.9,110797.5,59068.2,76901.2,53934.1,34830.5,59652.4,59646.0,23903.1,59733.9,88506.3,102518.8,483.4,36393.8,23099.7,111295.3,116120.2,52560.6,34946.5,23625.1,100688.5,43114.1,99634.3,34836.2,10655.5,44265.8,97049.0,46681.9,20275.2,41729.1,42002.8,38261.8,43045.1,34434.1,34443.2,32278.3,101930.5,34963.8,69616.6,34852.5,34543.7,102389.2,21758.8,0.0,30590.8,23699.7,35836.0,45599.0,41441.1,34744.6,35005.7,102469.1,38602.1,22791.3,37255.7,52302.1,102302.3,102045.8,35179.7,34942.9,109792.4,41593.7,102118.4,80345.1,35085.4,34959.2,35140.0,99843.9,49424.8,31055.9,100711.2,128627.8,36453.2,110051.8,110386.5,71380.6,48812.5,52605.6,74027.3,34808.0,41657.0,42784.0,33967.0,44339.2,43285.0,36043.8,37286.5,32424.3,23625.1,106802.7,31088.8,29465.2,23917.7,32655.7,20316.5,69259.7,99628.1,10648.9,37432.4,34782.8,19450.2,22148.4,35363.9,25009.3,78192.3,101069.8,28240.9,24005.2,41752.8,137625.4,38186.9,27144.3,23789.3,34911.7,91347.0,34878.5,97404.9,109829.1,99808.9,144777.5,36096.6,35156.3,10779.8,101754.9,12030.7,35059.2,34667.7,90886.7,34831.6,69272.0,17234.7,49136.4,57565.9,36577.4,77158.9,39611.9,22799.3,115448.6,23458.7,13443.6,67828.8,65897.5,80098.5,9577.2,97422.6,61706.4,42499.8,25978.6,21044.7,48936.6,11419.4,52318.7,69249.6,69101.9,99818.5,50874.5,8823.0,35149.0,109800.0,41826.3,79465.8,79090.2,34321.9,34557.0,34839.9,35803.7
LARSGÅRDSVEGEN 19,12669.6,39040.1,131907.1,132623.8,41654.6,65678.7,24063.6,4960.0,42238.8,42232.5,6772.8,42320.3,118317.1,124345.1,30294.2,25171.3,23735.7,141106.1,137946.5,35147.0,5076.0,7973.2,130499.4,31891.6,121460.6,4965.7,40466.3,14395.3,79635.5,29268.3,20911.2,65528.1,56398.5,20848.2,13174.6,4563.6,4572.7,2407.8,123756.8,5093.3,58394.1,4982.0,4673.2,124215.4,10536.2,30154.3,0.0,7072.9,24613.4,15728.5,56383.6,4874.1,5135.2,124295.4,62401.1,23427.4,7385.2,34888.6,124128.5,123872.1,5309.2,5072.4,139603.3,56451.0,123944.7,106614.9,5214.9,5088.7,5269.5,121670.2,19554.3,60866.8,80811.5,149667.4,66264.0,131878.1,140197.3,53967.0,31399.0,22735.1,103838.1,4937.5,56088.5,66583.0,4096.5,26925.6,67084.0,24821.2,7416.0,1950.4,7750.6,136613.5,1131.5,1123.6,12695.1,2785.3,20952.5,58037.2,121454.4,40459.7,7561.9,4912.3,49261.1,22784.4,5493.4,7047.8,60778.7,122896.0,2764.6,6865.8,56180.9,159451.6,67997.7,3749.3,6811.4,5041.3,121157.9,5008.0,79991.4,139640.0,121635.2,166603.7,6226.1,5285.8,40590.6,123581.2,41841.5,5188.7,4797.2,73473.2,4961.2,58049.4,13276.5,19265.9,87376.7,66388.3,98985.2,59593.0,23435.4,145259.5,8058.7,43254.4,56606.3,48483.9,62684.9,39388.0,80009.0,36019.2,66298.7,5128.8,11035.6,19066.1,41230.3,34905.1,58027.0,57879.4,121644.8,21004.0,38633.9,5278.5,139610.9,55995.4,62052.2,61676.7,4451.4,4686.5,4969.4,5933.2
Eurospar Moa,5769.8,32140.2,125007.3,125723.9,35918.5,58778.8,30748.0,11644.4,36502.7,36496.4,610.7,36584.2,111417.3,117445.3,23394.4,18271.4,16835.8,134206.3,131046.6,29410.9,11760.4,1325.2,123599.5,24991.7,114560.7,11650.1,33566.5,21079.7,73899.4,23532.2,14011.4,58628.2,49498.7,15112.1,19859.0,11248.0,11257.1,9092.2,116856.9,11777.6,51494.2,11666.3,11357.6,117315.6,3636.4,23254.5,7404.7,0.0,17713.6,22412.8,49483.7,11558.4,11819.6,117395.5,55501.2,16527.5,14069.5,29152.5,117228.7,116972.2,11993.5,11756.8,132703.4,49551.1,117044.8,99715.1,11899.2,11773.1,11953.8,114770.4,26238.6,53966.9,73911.6,143931.4,59364.2,124978.2,133297.5,48230.9,25662.9,29419.5,96938.3,11621.9,49188.7,59683.1,10780.9,21189.5,60184.1,17921.4,14100.4,9238.1,1234.5,129713.7,7902.7,6168.6,5795.3,9469.6,14052.7,51137.3,114554.5,33559.9,14246.2,11596.6,42361.2,15884.5,12177.8,1725.9,55042.6,115996.2,4944.3,746.2,49281.1,152551.8,61097.9,3847.8,1052.0,11725.6,114258.0,11692.3,74255.3,132740.1,114735.4,159703.9,12910.5,11970.1,33690.8,116681.3,34941.7,11873.1,11481.6,67737.1,11645.5,51149.6,6376.7,25950.3,80476.9,59488.4,92085.4,52693.2,16535.5,138359.6,1158.9,36354.6,49706.4,42747.8,56948.8,32488.2,74272.9,29119.4,59398.9,2595.1,4135.7,25750.5,34330.4,29169.0,51127.2,50979.5,114744.9,27688.4,31734.0,11962.9,132711.0,49095.5,56316.1,55940.6,11135.8,11370.9,11653.8,12617.5
Eurospar Sykkylven,18308.7,44679.2,117207.9,117924.6,43550.4,41375.5,47957.7,28854.1,44134.6,44128.3,17926.7,44216.1,152337.6,120649.4,35933.3,557.9,29374.8,175602.7,123247.3,30057.3,28970.1,17648.7,155335.6,7588.4,106761.4,28859.8,46105.4,38289.4,52303.6,31164.1,26550.3,62770.8,53641.2,22744.0,37068.7,28457.7,28466.8,26301.9,120061.1,28987.4,34090.9,28876.1,28567.3,120519.7,14457.0,35793.4,24614.4,17723.3,0.0,39622.6,53626.3,28768.2,29029.3,120599.7,59643.8,29066.4,31279.3,29798.9,120432.9,120176.4,29203.3,28966.5,174099.9,53693.7,120249.0,82311.7,29109.0,28982.8,29163.6,106971.0,43448.4,66505.9,56508.3,135754.8,71903.1,117178.9,165033.6,48877.3,33294.8,46629.2,128674.4,28831.6,53331.2,63825.7,27990.6,24573.6,64326.7,207.8,31310.1,26447.9,17648.7,171110.2,25112.4,23488.8,12232.6,26679.4,26591.6,33734.0,106755.1,46098.8,31456.0,28806.4,54900.1,28423.5,29387.5,19032.9,55689.0,119957.3,22264.5,18028.8,53423.7,156512.9,73636.8,21168.0,17812.9,28935.4,145994.1,28902.1,52659.5,174136.6,106936.0,151904.5,30120.2,29179.9,46229.7,119885.5,47480.6,29082.8,28691.4,75369.0,28855.3,33746.3,18915.6,39740.7,112213.0,72027.4,84286.0,56835.7,29074.4,179756.1,17482.3,48893.5,32303.1,50379.7,57595.2,45027.1,52677.2,33261.9,63541.4,20002.2,14924.5,42960.2,46869.3,29815.4,33723.8,33576.2,106945.6,44898.1,44272.9,29172.6,174107.5,53238.1,56962.5,56587.0,28345.5,28580.6,28863.5,29827.3
Eurospar Valderøy,27795.4,54165.9,147032.9,147749.6,49540.2,80804.5,15608.6,13538.0,50124.4,50118.1,21898.6,50205.9,133442.9,139470.9,45420.0,40297.1,38861.5,156231.9,153072.3,50272.8,13654.0,23099.0,145625.1,47017.3,136586.4,13543.7,55592.1,1337.9,94761.3,37153.9,36037.0,80653.9,71524.3,35974.0,14304.8,13141.6,13150.7,13674.5,138882.6,13671.3,73519.9,13560.0,13251.2,139341.2,25662.0,45280.1,16028.5,22198.7,39739.2,0.0,71509.4,13452.1,13713.2,139421.2,77526.9,38553.2,15963.2,50014.3,139254.3,138997.9,13887.2,13650.4,154729.1,71576.8,139070.5,121740.7,13792.9,13666.7,13847.5,136796.0,11099.3,75992.6,95937.3,164793.2,81389.8,147003.9,155323.1,69092.8,39284.5,10528.1,118963.9,13515.5,71214.3,81708.8,12674.5,39504.4,82209.8,39947.0,15994.0,14015.5,22876.4,151739.3,16526.5,16450.3,27820.9,13848.7,36078.3,73163.0,136580.1,55585.5,16139.9,13490.3,64386.9,37910.2,14071.4,22173.6,75904.5,138021.9,18091.4,21991.6,71306.7,174577.4,83123.5,18875.1,21937.2,13619.3,136283.7,13586.0,95117.2,154765.8,136761.0,181729.5,14804.1,13863.8,55716.4,138707.0,56967.3,13766.7,13375.2,81358.8,13539.2,73175.2,28402.3,20396.1,102502.5,81514.1,114111.0,74718.8,38561.2,160385.3,23184.5,58380.2,71732.1,56369.5,77810.7,54513.8,95134.8,51145.0,81424.5,20254.6,26161.3,6859.2,56356.1,50030.9,73152.8,73005.2,136770.6,8797.0,53759.7,13856.5,154736.7,71121.2,77178.0,76802.5,13029.4,13264.5,13547.4,14511.2
Eurospar Ørsta,46491.2,33013.1,75846.1,76562.8,84876.6,102126.9,79742.5,60638.9,85460.8,85454.4,49711.4,85542.2,99215.3,68284.1,41498.9,53132.4,53312.8,122480.5,81885.4,78369.0,60754.8,49433.4,101845.8,58633.4,65399.5,60644.6,32074.0,70074.2,122857.4,72490.2,50488.3,9281.0,671.8,64070.1,68853.5,60242.5,60251.6,58086.7,67695.7,60772.1,94842.3,60660.8,60352.1,68154.4,47567.2,41437.2,56399.2,49508.1,53567.6,71407.3,0.0,60552.9,60814.1,68234.3,6154.0,53004.4,63064.0,78110.5,68067.5,67811.0,60988.0,60751.3,120977.6,141.8,67883.7,46110.4,60893.7,60767.6,60948.3,65609.2,75233.1,40255.7,66476.4,94393.0,45652.9,75817.0,111543.8,97188.9,74620.9,78414.0,75184.6,60616.4,326.0,10335.9,59775.4,70147.5,10836.9,53403.1,63094.9,58232.6,49433.5,117987.9,56897.2,55273.6,49726.0,58464.1,50529.6,94485.4,65393.3,32067.4,63240.7,60591.1,28650.0,52361.5,61172.3,50817.7,104000.6,66835.0,54049.2,49813.6,421.7,103390.6,47386.7,52952.7,49597.7,60720.1,92504.3,60686.8,123213.3,121014.3,65574.2,110542.7,61905.0,60964.6,32393.1,67520.1,32025.4,60867.6,60476.1,116695.1,60640.0,94497.7,43043.0,74944.8,58723.2,45777.2,42924.2,3345.9,53012.4,126633.9,49267.1,30498.4,93942.8,91705.8,105906.9,33073.3,123231.0,20375.3,10051.6,51787.0,46853.1,74745.0,32699.2,78127.1,94475.3,94816.5,65583.8,76682.9,33929.4,60957.4,120985.2,495.3,105274.1,104898.6,60130.3,60365.4,60648.3,61612.0
Rasmus Rønnebergs gate 21,16951.4,43321.8,136188.9,136905.5,46233.8,69960.4,21887.4,623.3,46818.0,46811.6,11054.6,46899.5,122598.9,128626.9,34576.0,29453.0,28017.4,145387.9,142228.2,39428.8,478.9,12255.0,134781.1,36173.3,125742.3,629.0,44748.1,12219.0,83917.2,33847.5,25193.0,69809.8,60680.3,25129.9,10998.4,371.1,550.9,2830.5,128038.5,756.6,62675.8,499.6,200.8,128497.2,14818.0,34436.1,5184.4,11354.6,28895.2,13552.2,60665.3,0.0,798.5,128577.1,66682.8,27709.1,3048.5,39170.3,128410.3,128153.8,972.5,735.7,143885.0,60732.7,128226.4,110896.7,878.2,752.0,787.1,125951.9,17378.0,65148.5,85093.2,153949.2,70545.8,136159.8,144479.1,58248.8,35978.1,20558.9,108119.9,455.2,60370.3,70864.7,785.4,31207.3,71365.7,29103.0,3079.3,3171.5,12032.4,140895.3,5682.4,5606.3,16976.9,3004.7,25234.3,62318.9,125736.1,44741.5,3225.2,429.9,53542.8,27066.1,1156.7,11329.5,65060.4,127177.8,7247.3,11147.6,60462.7,163733.4,72279.5,8031.0,11093.2,558.9,125439.6,765.5,84273.1,143921.7,125917.0,170885.5,1889.4,803.4,44872.4,127862.9,46123.3,852.1,360.4,78052.3,524.3,62331.2,17558.3,17089.7,91658.5,70670.0,103267.0,63874.8,27717.1,149541.2,12340.5,47536.2,60888.0,53063.1,66966.7,43669.8,84290.8,40301.0,70580.5,9410.6,15317.3,16889.9,45512.0,39186.9,62308.8,62161.1,125926.5,18827.7,42915.6,796.2,143892.6,60277.1,66333.9,65958.4,667.2,433.7,487.1,1596.5
"Ålesund, 6002 Ålesund",17294.4,43664.8,136531.9,137248.5,46576.8,70303.5,22230.4,280.6,47161.0,47154.7,11397.6,47242.5,122941.9,128969.9,34919.0,29796.0,28360.4,145730.9,142571.2,39771.8,933.2,12598.0,135124.1,36516.3,126085.3,399.1,45091.1,12562.1,84260.2,34190.5,25536.0,70152.9,61023.3,25473.0,11341.4,992.5,1172.3,3173.5,128381.5,147.3,63018.8,839.2,822.2,128840.2,15161.0,34779.1,5527.4,11697.6,29238.2,13895.2,61008.3,908.6,0.0,128920.1,67025.9,28052.1,2708.6,39513.3,128753.3,128496.8,308.7,168.2,144228.0,61075.8,128569.4,111239.7,214.4,151.9,1126.7,126295.0,17721.0,65491.5,85436.2,154292.2,70888.8,136502.8,144822.1,58591.8,36321.1,20901.9,108462.9,794.7,60713.3,71207.7,1224.5,31550.4,71708.7,29446.0,2739.4,3514.5,12375.4,141238.3,6025.4,5949.3,17319.9,3347.7,25577.3,62661.9,126079.1,45084.5,2885.3,482.2,53885.8,27409.1,896.1,11672.5,65403.4,127520.8,7590.3,11490.6,60805.7,164076.4,72622.5,8374.0,11436.2,898.5,125782.6,640.9,84616.1,144264.7,126260.0,171228.5,892.1,1143.0,45215.4,128205.9,46466.3,591.4,981.8,78395.3,1145.7,62674.2,17901.3,17432.7,92001.5,71013.1,103610.0,64217.8,28060.1,149884.2,12683.5,47879.2,61231.1,53406.1,67309.7,44012.8,84633.8,40644.0,70923.5,9753.6,15660.3,17232.9,45855.0,39529.9,62651.8,62504.1,126269.5,19170.7,43258.6,1135.8,144235.6,60620.1,66676.9,66301.4,840.0,948.2,826.6,1335.8
Felleskjøpet Nordfjordeid,94519.4,72229.4,56682.4,57399.1,132904.8,99722.3,127770.7,108667.1,133489.0,133482.6,97739.6,133570.4,33530.7,983.5,80715.3,120065.5,101341.0,56795.9,62721.8,126397.2,108783.1,97461.6,74282.3,112998.0,46235.9,108672.8,71290.4,118102.4,110650.4,120518.4,98516.5,39619.8,48699.9,112098.3,116881.7,108270.7,108279.8,106114.9,788.5,108800.3,92437.6,108689.0,108380.3,79.9,95595.4,80653.6,104427.4,97536.3,120500.7,119435.5,48138.3,108581.1,108842.3,0.0,43288.8,101032.6,111092.2,126138.7,766.9,510.4,109016.2,108779.4,55293.0,48290.8,526.1,43705.7,108921.9,108795.8,108976.5,46445.5,123261.3,79472.1,64071.8,75229.3,84869.3,56653.4,83980.3,111635.4,122649.1,126442.2,48176.9,108644.6,48354.2,41351.1,107803.6,118175.7,41175.7,120336.1,111123.1,106260.8,97461.7,52303.3,104925.4,103301.8,97754.2,106492.3,98557.8,92080.8,46229.7,71283.8,111268.9,108619.4,67866.4,100389.7,109200.5,98845.9,152028.8,1685.8,102077.4,97841.8,48449.9,37706.0,86603.1,100980.9,97625.8,108748.3,64940.8,108715.0,111006.3,55329.7,46410.5,50004.7,109933.2,108992.8,71609.5,823.4,71241.8,108895.8,108504.3,164723.3,108668.2,92093.0,91071.2,122973.0,66845.3,84993.6,36428.5,45152.5,101040.6,60949.3,97295.3,69714.8,91538.1,139734.0,153935.0,72289.7,111023.9,68403.5,41012.2,99815.2,94881.3,122773.2,71915.6,126155.3,92070.6,92411.9,46420.1,124711.1,73145.8,108985.6,55300.6,48523.4,153302.3,152926.8,108158.5,108393.6,108676.5,109640.2
Felleskjøpet Volda,52479.8,30189.9,72711.5,73428.2,90865.2,98992.3,85731.1,66627.5,91449.4,91443.1,55700.1,91530.9,96080.7,65149.5,38675.8,59121.1,59301.4,119345.9,78750.8,84357.6,66743.5,55422.1,96924.6,64622.0,62264.9,66633.2,29250.8,76062.8,109920.4,78478.9,56477.0,4359.8,6660.4,70058.8,74842.1,66231.1,66240.2,64075.3,64561.1,66760.8,91707.7,66649.5,66340.7,65019.8,53555.8,38614.0,62387.8,55496.7,59556.3,77396.0,6098.8,66541.6,66802.7,65099.7,0.0,58993.1,69052.7,84099.1,64932.9,64676.4,66976.7,66739.9,117843.0,6251.3,64749.1,42975.8,66882.4,66756.2,66937.0,62474.6,81221.8,37432.5,63341.8,91258.4,42829.8,72682.4,106622.6,103177.6,80609.5,84402.6,70263.4,66605.0,6314.6,5414.7,65764.0,76136.2,5915.6,59391.7,69083.5,64221.3,55422.2,114853.3,62885.8,61262.2,55714.7,64452.8,56518.2,91350.8,62258.7,29244.2,69229.4,66579.8,25826.8,58350.1,67160.9,56806.3,109989.3,63700.4,60037.9,55802.2,6410.4,100256.0,44563.5,58941.4,55586.3,66708.8,87583.1,66675.5,110276.4,117879.7,62439.6,107408.1,67893.6,66953.3,29569.9,64385.5,29202.3,66856.2,66464.8,122683.8,66628.7,91363.1,49031.7,80933.5,53801.9,42954.1,39789.6,3112.9,59001.1,123499.3,55255.7,27675.3,90808.2,97694.5,111895.5,30250.2,110294.0,26364.0,5130.4,57775.7,52841.7,80733.6,29876.0,84115.7,91340.7,91681.9,62449.2,82671.5,31106.3,66946.1,117850.6,6483.9,111262.8,110887.2,66118.9,66354.0,66636.9,67600.7
"Langevåg, 6030 Langevåg",13605.1,31294.6,128573.9,129290.5,51990.4,69823.5,46856.4,27752.7,52574.7,52568.3,16825.3,52656.1,110571.6,121011.9,22548.7,29316.1,694.3,133360.6,134613.2,45482.9,27868.7,16547.3,122753.9,36036.4,118127.3,27758.5,32720.8,37188.1,89971.3,39604.1,2596.8,62194.9,53065.3,31184.0,35967.4,27356.3,27365.5,25200.6,120423.5,27886.0,62538.9,27774.7,27466.0,120882.2,14681.0,22408.8,23513.1,16621.9,28758.2,38521.2,53050.4,27666.8,27927.9,120962.1,59067.9,0.0,30177.9,45224.4,120795.3,120538.8,28101.9,27865.1,131857.8,53117.8,120611.4,98838.2,28007.6,27881.4,28062.2,118337.0,42347.0,53121.3,84956.3,147120.8,58518.5,128544.8,132451.8,64302.8,41734.8,45527.9,96092.6,27730.2,52755.3,63249.8,26889.3,37261.4,63750.7,28966.0,30208.8,25346.5,16547.4,128868.0,24011.1,22387.4,16839.9,25578.0,2638.1,62182.0,118121.1,32714.2,30354.6,27705.0,41515.6,656.0,28286.2,17931.6,71114.5,119562.8,21163.1,16927.4,52847.7,156118.4,60252.2,20066.6,16711.5,27834.0,113412.4,27800.7,90327.2,131894.5,118302.0,163270.5,29018.8,28078.5,32845.1,120247.9,34096.0,27981.5,27590.0,83809.0,27753.9,62194.2,10156.9,42058.7,79631.2,58642.8,95652.0,56259.8,8.0,137514.0,16381.0,35508.9,60751.1,58819.7,73020.7,31642.5,90344.8,32686.0,62965.5,18900.9,13967.0,41858.9,33484.8,45241.0,62171.8,62024.2,118311.5,43796.7,30888.4,28071.3,131865.4,52662.1,72388.0,72012.5,27244.2,27479.2,27762.2,28725.9
SKARBØVIKGATA 26,19428.9,45799.4,138666.5,139383.1,48711.3,72438.0,24364.9,2467.6,49295.6,49289.2,13532.1,49377.0,125076.4,131104.4,37053.5,31930.6,30495.0,147865.4,144705.8,41906.3,3067.7,14732.5,137258.7,38650.9,128219.9,2452.1,47225.7,14696.6,86394.8,36325.0,27670.6,72287.4,63157.8,27607.5,13475.9,3127.0,3306.9,5308.0,130516.1,2572.3,65153.4,2973.7,2956.8,130974.7,17295.6,36913.7,7662.0,13832.2,31372.7,16029.8,63142.9,3043.2,2476.4,131054.7,69160.4,30186.7,0.0,41647.9,130887.8,130631.4,2788.3,2551.5,146362.6,63210.3,130704.0,113374.2,2694.0,2567.8,3261.2,128429.5,19855.6,67626.1,87570.8,156426.8,73023.3,138637.4,146956.6,60726.3,38455.7,23036.4,110597.5,2929.3,62847.8,73342.3,3359.0,33684.9,73843.3,31580.5,30.8,5649.0,14509.9,143372.8,8160.0,8083.9,19454.4,5482.2,27711.8,64796.5,128213.7,47219.0,769.9,2616.7,56020.4,29543.7,1889.9,13807.1,67538.0,129655.4,9724.9,13625.2,62940.3,166211.0,74757.1,10508.6,13570.7,3033.0,127917.2,2775.5,86750.7,146399.3,128394.5,173363.0,2131.2,3277.5,47349.9,130340.5,48600.8,2194.6,3116.4,80529.9,3280.3,64808.8,20035.9,19567.3,94136.0,73147.6,105744.5,66352.4,30194.7,152018.8,14818.0,50013.7,63365.6,55540.6,69444.2,46147.3,86768.3,42778.5,73058.0,11888.2,17794.9,19367.4,47989.6,41664.4,64786.3,64638.7,128404.1,21305.3,45393.2,3270.3,146370.2,62754.7,68811.5,68436.0,2974.5,3082.7,2961.2,1838.3
