customer_id,customer_name,address,postal_code,latitude,longitude,tw_start,tw_end,ppl,ppl_freeze,volume_m3,weight_kg,vehicle_type,tour_id,service_time_min
2940,Kiwi 923 Hatlane,SMEDGARDEN 1,6016.0,62.4604828,6.2686763,16:05,18:05,7.73,0.0,8119.76,0.0,1,2053,20.9
2961,Kiwi 924 Vallekrysset,Vallekrysset,6013.0,62.47913,6.66524,06:50,08:50,9.666,1.0,9773.04,0.0,1,2651,17.8
2937,Kiwi 925 Meieribygget Ørsta,Ørsta,6150.0,62.1991,6.12729,07:50,09:50,11.833,1.0,14644.25,0.0,1,2501,20.0
9321,Koiwa Ramen,KONGENS GATE 30,6002.0,62.4752788,6.1565513,16:10,18:10,0.5,0.0,497.1,0.0,1,2054,6.2
13258,Larsnes Mek Verksted As,Larsnes,6098.0,62.20352742913553,5.571669213200317,08:10,10:10,1.0,0.5,591.66,0.0,1,2352,7.0
7916,Lerstad Barnehage,Lerstad barnehage,,62.467773,6.3069108,07:20,09:20,1.0,0.5,319.0,0.0,1,2041,5.8
8694,Lets Eat Deli,KEISER WILHELMS GATE 32,6003.0,62.4713955,6.1594019,12:30,14:30,0.5,0.0,29.0,0.0,1,2103,7.6
8649,Long Cheng Restaurant As,KONGENS GATE 25,6002.0,62.4749561,6.1563663,13:15,15:15,0.5,0.0,300.0,0.0,1,2104,8.2
7812,Longva Barnehage,Longva barnehage,,62.66222840108155,6.288657880168483,10:50,12:50,0.5,0.5,56.4,0.0,1,2151,7.6
3440,Longva Servicesenter,Longva Servicesenter,,62.66401,6.27188,10:40,12:40,1.0,0.5,520.0,0.0,1,2151,7.3
9308,Lucky Bowl-avd 26 Ålesund,Langelandsvegen 45,6010.0,62.46243,6.3636223,12:20,14:20,0.52,0.02,812.4,0.0,1,2107,7.8
3425,Løseths O.a.j. Eftf. As,Ålesund,6002.0,62.43039,6.78687,11:25,13:25,1.0,0.5,401.33,0.0,1,2601,6.8
9253,Løvenvold Theater As,Ålesund,6002.0,62.472813,6.1584737,08:15,10:15,0.5,0.0,94.5,0.0,1,2041,6.8
9013,Meet & Eat,Ålesund,6002.0,62.466048,6.356375,06:40,08:40,1.5,0.5,851.3,0.0,1,2102,7.2
8620,Meny Lerstad,LERSTADVEGEN 291,6015.0,62.468368,6.292074,18:25,20:25,9.0,0.0,8694.7,0.0,1,2108,32.6
8018,Mf Foldøy,Foldøy,6090.0,62.20695187322846,5.568863804600432,08:00,10:00,1.0,0.5,163.9,0.0,1,2352,2.9
9510,Mf Norddalsfjord,Norddal,6214.0,62.26289403039497,7.171949584367904,07:00,09:00,0.5,0.0,331.6,0.0,1,2302,20.0
8065,Mf Ørland,Ålesund,6002.0,62.144825195904126,6.063413642032817,18:45,20:45,0.5,0.0,336.9,0.0,1,2503,7.9
8349,Milk Bar,SKATEFLUKAIA 1B,6002.0,62.4744062,6.155797,12:40,14:40,0.5,0.0,162.01,0.0,1,2052,7.1
2371,Millennium Kafe,Ålesund,6002.0,62.37183,6.02925,07:25,09:25,1.0,0.5,526.4,0.0,1,2701,7.2
8660,Moa Let's Eat,Langelandsvegen 47,6010.0,62.466442,6.351237,09:45,11:45,2.5,0.5,1166.0,0.0,1,2107,9.7
8785,Molo Brew,KEISER WILHELMS GATE 2,6003.0,62.4695051,6.1521612,11:30,13:30,1.0,0.5,706.25,0.0,1,2052,7.0
3891,Møre Trafo Kantine,Ålesund,6002.0,62.40781,6.55616,08:25,10:25,1.0,0.5,517.1,0.0,1,2601,6.8
9272,Namaste Ålesund,Ålesund,6002.0,62.473574,6.156868,08:40,10:40,1.0,0.5,424.82,0.0,1,2051,9.6
1151,Napoli-pizzeria Ulst.vik,Ulsteinvik,6065.0,62.3438527,5.8460289,10:00,12:00,1.5,0.5,1073.0,0.0,1,2701,11.9
9141,Nonna Lina,KORSEGATA 4,6002.0,62.4713488,6.1559244,12:20,14:20,2.5,0.5,2314.08,0.0,1,2052,10.6
8034,Nor F. Nit Longva,Longva,6264.0,62.67580942294941,6.26009762672163,10:30,12:30,1.0,0.5,523.92,0.0,1,2151,8.0
8071,Nor F. Postvegen 11,POSTVEGEN 11,6018.0,62.471058,6.342171,11:45,13:45,1.0,0.5,420.77,0.0,1,2104,6.2
8070,Nor F. Postvegen 17,POSTVEGEN 17,6018.0,62.4716084,6.3453172,11:35,13:35,1.0,0.5,383.3,0.0,1,2104,4.9
